MeshName,Name,Class,Vertices,Faces,,Min X,Min Y,Min Z,Max X,Max Y,Max Z," ",Range X,Range Y,Range Z,Volume
PSB_1146,PSB_1146,winged vehicle aircraft,5250,9803,,-1,-0.8152359,-0.3180459,1,0.984594,0.2336746,,2,1.79983,0.5517205,1.986006
PSB_940,PSB_940,table furniture,5250,10320,,-1,-0.9886204,-0.6977783,0.9900318,1,0.7324713,,1.990032,1.98862,1.43025,5.660095
PSB_1382,PSB_1382,winged vehicle aircraft,5250,10474,,-1,-0.9560281,-0.2117662,0.9558738,0.9999999,0.3274908,,1.955874,1.956028,0.539257,2.063059
PSB_1189,PSB_1189,winged vehicle aircraft,5250,9849,,-1,-0.5846043,-0.2178153,1,0.7395942,0.2103394,,2,1.324198,0.4281547,1.133924
PSB_540,PSB_540,liquid container,5250,10496,,-0.8304482,-1,-0.9690681,0.9194127,1,0.955667,,1.749861,2,1.924735,6.736037
PSB_440,PSB_440,building,5250,10584,,-1,-0.7552166,-0.6572185,1,0.6397499,0.2234465,,2,1.394966,0.880665,2.456996
PSB_740,PSB_740,wheel,5250,8286,,-0.999149,-1,-0.1942565,0.9999999,0.9986374,0.7662508,,1.999149,1.998637,0.9605073,3.837778
PSB_640,PSB_640,musical instrument,5250,10410,,-1,-0.8692294,-0.6304301,1,-0.1078935,-0.2528467,,2,0.7613358,0.3775834,0.5749356
PSB_140,PSB_140,human,5250,10489,,-1,-0.4656386,-0.2657312,1,0.3186707,0.1083705,,2,0.7843093,0.3741017,0.5868229
PSB_1523,PSB_1523,car vehicle,5250,10480,,-1,-0.4170587,-0.21651,1,0.4070621,0.3202031,,2,0.8241208,0.5367131,0.8846329
PSB_340,PSB_340,head body part,5250,10445,,-1,-0.9049281,-0.8778901,1,0.943396,0.7168343,,2,1.848324,1.594724,5.895135
PSB_240,PSB_240,human,5250,10420,,-0.8611819,-1,-0.2823884,1,0.7158124,0.03970361,,1.861182,1.715812,0.322092,1.028581
PSB_1579,PSB_1579,train vehicle,5250,8227,,-1,-0.1911311,-0.1979737,1,0.5009185,0.165668,,2,0.6920496,0.3636417,0.5033162
PSB_1239,PSB_1239,winged vehicle aircraft,5250,10145,,-1,-0.7475217,-0.2753949,1,0.8266761,0.1513555,,2,1.574198,0.4267504,1.343579
PSB_1313,PSB_1313,helicopter aircraft,5250,10260,,-0.6167209,-1,-0.3544205,0.9999999,0.8533659,0.2041712,,1.616721,1.853366,0.5585917,1.67375
PSB_1696,PSB_1696,geographic map,5250,7172,,-1,-0.6229351,-0.253807,1,0.3705113,-0.2468404,,2,0.9934464,0.006966606,0.0138419
PSB_1274,PSB_1274,winged vehicle aircraft,5250,10038,,-0.518537,-1,-0.1296273,0.8068839,1,0.1935873,,1.325421,2,0.3232146,0.8567907
PSB_1391,PSB_1391,winged vehicle aircraft,5250,10388,,-0.3660805,-1,-0.1705122,0.3828865,0.9999999,0.407782,,0.748967,2,0.5782942,0.8662464
PSB_1369,PSB_1369,winged vehicle aircraft,5250,9884,,-1,-0.5570586,-0.3932773,1,0.2498809,0.04323602,,2,0.8069395,0.4365133,0.7044796
PSB_903,PSB_903,table furniture,5250,10341,,-1,0.1040266,0.1715224,1,0.5836908,0.6985706,,2,0.4796642,0.5270482,0.5056123
PSB_503,PSB_503,liquid container,5250,10386,,-1,-0.9781081,-0.5800026,1,0.7555896,0.7939855,,2,1.733698,1.373988,4.76416
PSB_703,PSB_703,blade,5250,10201,,-1,-0.6255404,-0.5519066,1,-0.4238004,-0.4977363,,2,0.20174,0.05417028,0.02185662
PSB_603,PSB_603,lamp,5250,10424,,-1,-0.9965374,-0.7324595,1,0.9811749,0.4480594,,2,1.977712,1.180519,4.669453
PSB_1627,PSB_1627,hat,5250,10480,,-0.7132255,-1,-0.3060849,0.8294278,0.9999999,0.4563888,,1.542653,2,0.7624737,2.352465
PSB_103,PSB_103,quadruped animal,5250,7036,,-1,-0.530259,-0.02945459,1,0.7911643,0.3930492,,2,1.321423,0.4225038,1.116613
PSB_303,PSB_303,head body part,5250,10011,,-1,-0.8833424,-0.7210231,1,0.835499,0.7125196,,2,1.718841,1.433543,4.928065
PSB_203,PSB_203,human,5250,10468,,-1,-0.627672,-0.5107312,1,0.04415894,-0.1330381,,2,0.671831,0.3776931,0.5074918
PSB_1701,PSB_1701,chest,5250,10419,,-1,-0.4078439,-0.5142174,0.9999999,0.9985888,0.5740192,,2,1.406433,1.088237,3.061063
PSB_1508,PSB_1508,car vehicle,5250,8276,,-1,-0.3763517,-0.1070625,0.9999999,0.4572453,0.2965573,,2,0.833597,0.4036198,0.6729125
PSB_1322,PSB_1322,helicopter aircraft,5250,10420,,-1,-0.8587346,-0.2192935,1,0.8858047,0.3395311,,2,1.744539,0.5588246,1.949783
PSB_916,PSB_916,table furniture,5250,10480,,-1,-0.9724991,-0.6201135,1,0.9387295,0.862658,,2,1.911229,1.482772,5.667831
PSB_516,PSB_516,mailbox,5250,10363,,-0.8312876,-1,-0.5052546,0.9999999,0.389865,-0.09596974,,1.831288,1.389865,0.4092849,1.041729
PSB_416,PSB_416,building,5250,9919,,-1,-0.5102762,-0.4123526,1,0.5230103,0.4064535,,2,1.033287,0.8188061,1.692123
PSB_716,PSB_716,blade,5250,10126,,-1,-0.8612592,-0.7395662,1,-0.4687154,-0.5903274,,2,0.3925438,0.1492388,0.1171656
PSB_616,PSB_616,lamp,5250,9622,,-1,-0.5047677,-0.3518217,1,0.8781711,0.4675983,,2,1.382939,0.81942,2.266415
PSB_116,PSB_116,skeleton body part,5250,9232,,-1,-0.4708677,-0.3297018,1,0.1073608,0.0252583,,2,0.5782285,0.3549601,0.4104961
PSB_316,PSB_316,head body part,5250,9999,,-1,-0.8639967,-0.5782001,1,0.957074,0.6751398,,2,1.821071,1.25334,4.564841
PSB_216,PSB_216,human,5250,9604,,-1,-0.1570202,-0.2637022,1,0.6950947,0.4774301,,2,0.8521149,0.7411323,1.26306
PSB_1378,PSB_1378,winged vehicle aircraft,5250,9836,,-1,-0.9997079,-0.09630513,1,0.9982375,0.1693598,,2,1.997945,0.2656649,1.061568
PSB_1259,PSB_1259,winged vehicle aircraft,5250,8466,,-1,-0.8277966,-0.5774033,1,0.5460093,0.1116039,,2,1.373806,0.6890072,1.893124
PSB_1636,PSB_1636,hat,5250,10496,,-0.8032894,-1,-0.7883061,1,0.45669,0.3177811,,1.803289,1.45669,1.106087,2.905507
PSB_1710,PSB_1710,door,5250,10443,,-1,-0.4427626,-0.2417302,1,0.6975151,-0.04343891,,2,1.140278,0.1982913,0.4522142
PSB_1766,PSB_1766,display device,5250,10232,,-1,-0.8071221,-0.587299,1,0.6139315,0.5113598,,2,1.421054,1.098659,3.122506
PSB_1647,PSB_1647,city,5250,8792,,-0.809556,-1,-0.4069244,0.9999999,0.3868083,0.1653115,,1.809556,1.386808,0.5722359,1.43603
PSB_1307,PSB_1307,helicopter aircraft,5250,9361,,-1,-0.5652994,-0.006047547,0.9999999,0.9675847,0.5434035,,2,1.532884,0.5494511,1.684489
PSB_1014,PSB_1014,plant,5250,3351,,-0.9983071,-1,-0.9339324,0.6435896,1,0.821823,,1.641897,2,1.755755,5.765538
PSB_1775,PSB_1775,display device,5250,10468,,-1,-0.7117935,-0.7515423,1,0.7427883,0.5085851,,2,1.454582,1.260127,3.665917
PSB_1092,PSB_1092,plant,5250,10464,,-0.4360332,-1,-0.6821976,0.9233316,0.9746448,0.9999999,,1.359365,1.974645,1.682197,4.51546
PSB_939,PSB_939,table furniture,5250,10308,,-1,-0.9998574,-0.4160991,0.9999999,0.9963557,0.466635,,2,1.996213,0.8827341,3.524251
PSB_539,PSB_539,liquid container,5250,10434,,-1,-0.7573653,-0.7535082,0.9999999,0.773645,0.7706794,,2,1.53101,1.524188,4.667093
PSB_439,PSB_439,building,5250,10320,,-1,-0.719814,-0.1434639,0.9999999,0.7077811,0.171656,,2,1.427595,0.3151199,0.8997272
PSB_739,PSB_739,wheel,5250,10536,,-0.9996265,-1,-0.3203605,0.997613,0.9999999,0.5090022,,1.99724,2,0.8293628,3.312872
PSB_639,PSB_639,musical instrument,5250,9727,,-1,-0.8729096,-0.5978937,1,-0.1559775,-0.3012704,,2,0.7169321,0.2966233,0.4253176
PSB_139,PSB_139,human,5250,10340,,-1,-0.6740415,-0.3595183,0.9999999,0.376868,0.108211,,2,1.05091,0.4677293,0.9830823
PSB_339,PSB_339,hand body part,5250,10442,,-1,-0.4989209,-0.5047522,1,-0.1885501,-0.2671921,,2,0.3103708,0.2375601,0.1474635
PSB_239,PSB_239,human,5250,9413,,-0.9435377,-1,-0.478577,1,0.4520043,-0.1009063,,1.943538,1.452004,0.3776707,1.065796
PSB_1402,PSB_1402,winged vehicle aircraft,5250,7450,,-0.7637005,-1,-0.8035083,0.8563869,1,0.8159626,,1.620087,2,1.619471,5.247368
PSB_970,PSB_970,plant,5250,6756,,-1,-0.7304466,-0.4377239,1,0.7386996,0.239774,,2,1.469146,0.6774979,1.990687
PSB_870,PSB_870,table furniture,5250,10496,,-1,-0.5803794,-0.299686,1,0.5663873,0.6241436,,2,1.146767,0.9238296,2.118834
PSB_570,PSB_570,display device,5250,10108,,-0.611455,-1,-0.2002801,1,0.9268115,0.8137804,,1.611455,1.926811,1.01406,3.148627
PSB_470,PSB_470,building,5250,10118,,0.04354298,-1,0.1764374,1,0.4488932,0.4267875,,0.956457,1.448893,0.2503501,0.3469362
PSB_670,PSB_670,gun,5250,10468,,-1,-0.202802,0.02411687,0.9999999,0.5117953,0.1181738,,2,0.7145973,0.09405693,0.1344257
PSB_170,PSB_170,human,5250,10438,,-1,-0.3091298,-0.09309518,1,0.374827,0.1792406,,2,0.6839568,0.2723358,0.3725318
PSB_1023,PSB_1023,plant,5250,7543,,-1,-0.8410914,-0.8822988,0.9999999,0.9601803,0.733554,,2,1.801272,1.615853,5.821179
PSB_370,PSB_370,head body part,5250,9799,,-1,-0.4628404,-0.513493,0.8657131,0.9999999,0.501304,,1.865713,1.46284,1.014797,2.769625
PSB_270,PSB_270,trex biped,5250,9562,,-1,-0.8113425,-0.7389034,1,0.3227739,0.09789252,,2,1.134116,0.8367959,1.898048
PSB_998,PSB_998,plant,5250,9560,,-1,-0.8941996,-0.8971972,0.9999999,0.1271793,0.02545881,,2,1.021379,0.922656,1.884763
PSB_898,PSB_898,table furniture,5250,9197,,-1,-0.5292289,-0.3098227,1,0.4879315,0.4648967,,2,1.01716,0.7747194,1.576028
PSB_498,PSB_498,liquid container,5250,10372,,-0.8226206,-0.9681501,-1,1,0.9893609,0.9536542,,1.822621,1.957511,1.953654,6.970247
PSB_698,PSB_698,blade,5250,10142,,-1,-0.8632913,-0.755998,1,-0.3364466,-0.584208,,2,0.5268447,0.17179,0.1810133
PSB_198,PSB_198,human,5250,9743,,-1,-0.5786306,-0.5613637,1,0.2290627,0.04045379,,2,0.8076934,0.6018175,0.972168
PSB_1480,PSB_1480,cycle vehicle,5250,9155,,-1,-0.7082748,-0.4227367,1,0.636734,0.4564152,,2,1.345009,0.8791519,2.364934
PSB_398,PSB_398,building,5250,10440,,-1,-0.9944754,-0.7619997,0.9999999,0.7058462,0.4186628,,2,1.700322,1.180663,4.015012
PSB_298,PSB_298,head body part,5250,10090,,-1,-0.6790542,-0.3086048,1,0.646179,0.5525486,,2,1.325233,0.8611534,2.282458
PSB_1079,PSB_1079,plant,5250,10450,,-1,-0.2708808,-0.2797131,1,0.250995,0.2560649,,2,0.5218758,0.535778,0.5592191
PSB_1153,PSB_1153,winged vehicle aircraft,5250,10430,,-1,-0.8227375,-0.2085917,1,0.7774538,0.4521511,,2,1.600191,0.6607428,2.11463
PSB_1196,PSB_1196,winged vehicle aircraft,5250,10023,,-1,-0.8602958,-0.2636366,1,0.540807,0.1700857,,2,1.401103,0.4337223,1.215379
PSB_1530,PSB_1530,car vehicle,5250,10007,,-1,-0.4244858,-0.3008236,1,0.3622073,0.2905968,,2,0.7866931,0.5914204,0.9305327
PSB_1411,PSB_1411,car vehicle,5250,10084,,-1,-0.2452836,-0.07867074,1,0.5794098,0.529404,,2,0.8246934,0.6080747,1.00295
PSB_967,PSB_967,plant,5250,5260,,-1,-0.4285774,-0.2170544,1,0.5630854,0.1467487,,2,0.9916627,0.3638031,0.7215399
PSB_867,PSB_867,shelves furniture,5250,10464,,-1,-0.5684946,-0.1923082,0.9999999,0.5594946,0.1768491,,2,1.127989,0.3691573,0.8328109
PSB_567,PSB_567,display device,5250,8717,,-0.7267951,-1,-0.6213104,0.8642732,1,0.5921079,,1.591068,2,1.213418,3.861263
PSB_467,PSB_467,building,5250,9530,,-1,-0.2906108,-0.2092385,1,0.2940757,0.2108787,,2,0.5846865,0.4201172,0.4912737
PSB_933,PSB_933,table furniture,5250,10490,,-1,-0.9861329,-0.4703098,0.9763777,0.9999999,0.8421139,,1.976378,1.986133,1.312424,5.151721
PSB_667,PSB_667,gun,5250,10348,,-1,-0.492628,-0.2910396,1,0.2691557,-0.1147681,,2,0.7617837,0.1762715,0.2685615
PSB_1467,PSB_1467,sea vessel,5250,10428,,-1,-0.1759636,-0.1171283,0.9999999,0.3755919,0.1612738,,2,0.5515555,0.2784021,0.3071084
PSB_167,PSB_167,human,5250,10470,,-1,-0.5038868,-0.4023828,1,0.503809,0.3429441,,2,1.007696,0.7453269,1.502126
PSB_367,PSB_367,head body part,5250,10206,,-1,-0.5503517,-0.4564079,1,0.6525363,0.7014177,,2,1.202888,1.157826,2.785469
PSB_533,PSB_533,liquid container,5250,10480,,-1,-0.6827472,-0.585899,1,0.4767035,0.4476305,,2,1.159451,1.03353,2.396653
PSB_267,PSB_267,trex biped,5250,9425,,-1,-0.7424601,-0.5184488,0.9999999,0.6399848,-0.004288614,,2,1.382445,0.5141602,1.421596
PSB_433,PSB_433,building,5250,8916,,-1,-0.8781932,-0.1103159,1,0.9885546,0.2482375,,2,1.866748,0.3585534,1.338658
PSB_733,PSB_733,wheel,5250,10424,,-1,-0.9822256,-0.4428014,0.9827081,1,0.4286666,,1.982708,1.982226,0.8714679,3.425021
PSB_633,PSB_633,musical instrument,5250,4506,,-1,-0.8624511,-0.4492122,1,0.06307173,-0.263432,,2,0.9255228,0.1857802,0.3438876
PSB_133,PSB_133,human,5250,9818,,-1,-0.4703445,-0.334389,1,0.1781201,0.06259954,,2,0.6484646,0.3969885,0.5148661
PSB_1127,PSB_1127,winged vehicle aircraft,5250,9902,,-0.5181136,-1,-0.2602055,1,0.7943366,0.1222366,,1.518114,1.794337,0.3824421,1.041775
PSB_333,PSB_333,hand body part,5250,10496,,-1,-0.7289056,-0.5808758,1,0.5791936,0.4884617,,2,1.308099,1.069337,2.797599
PSB_233,PSB_233,human,5250,10436,,-0.8309026,-1,-0.2289981,1,0.8099548,0.1275365,,1.830903,1.809955,0.3565346,1.181503
PSB_1541,PSB_1541,car vehicle,5250,8471,,-1,-0.6562068,-0.4267555,1,0.287745,0.06611454,,2,0.9439518,0.49287,0.9304911
PSB_1201,PSB_1201,winged vehicle aircraft,5250,8466,,-1,-0.8277966,-0.5774033,1,0.5460093,0.1116039,,2,1.373806,0.6890072,1.893124
PSB_1584,PSB_1584,car vehicle,5250,10468,,-1,-0.4527907,-0.3815307,1,0.6447463,0.3676816,,2,1.097537,0.7492123,1.644576
PSB_1008,PSB_1008,plant,5250,7714,,-1,-0.9714537,-0.8701448,0.6873378,0.9763266,1,,1.687338,1.94778,1.870145,6.14635
PSB_1162,PSB_1162,winged vehicle aircraft,5250,10084,,-1,-0.8453457,-0.1070155,1,0.8350283,0.3130281,,2,1.680374,0.4200436,1.411661
PSB_992,PSB_992,plant,5250,9409,,-1,-0.6661894,-0.8275333,0.8947322,0.8144643,1,,1.894732,1.480654,1.827533,5.127039
PSB_892,PSB_892,table furniture,5250,9515,,-1,-0.5525742,-0.3234466,1,0.5600729,0.3067563,,2,1.112647,0.6302029,1.402387
PSB_492,PSB_492,liquid container,5250,10432,,-1,-0.3621184,-0.3679026,1,0.1997955,0.192523,,2,0.5619139,0.5604256,0.6298219
PSB_692,PSB_692,blade,5250,10236,,-1,0.5295364,0.6153346,0.9999999,0.846755,0.7638988,,2,0.3172186,0.1485642,0.09425467
PSB_192,PSB_192,human,5250,10140,,-1,-0.3903296,-0.2934673,1,0.1570922,0.1255178,,2,0.5474218,0.4189851,0.4587232
PSB_1420,PSB_1420,car vehicle,5250,9711,,-1,-0.5008806,-0.3591207,1,0.4318671,0.4925582,,2,0.9327477,0.8516789,1.588803
PSB_392,PSB_392,building,5250,10335,,-0.861874,-1,-0.388043,1,0.5923594,0.1705688,,1.861874,1.592359,0.5586118,1.656157
PSB_292,PSB_292,head body part,5250,10345,,-1,-0.717365,-0.4998511,1,0.5501401,0.3512312,,2,1.267505,0.8510823,2.157502
PSB_1515,PSB_1515,car vehicle,5250,10139,,-1,-0.6369287,-0.3589672,0.9999999,0.345498,0.0967654,,2,0.9824266,0.4557326,0.8954477
PSB_1476,PSB_1476,cycle vehicle,5250,10544,,-1,-0.5546761,-0.2816866,1,0.6855048,0.297061,,2,1.240181,0.5787476,1.435504
PSB_1136,PSB_1136,winged vehicle aircraft,5250,10138,,-0.3366335,-1,-0.1605319,0.81944,1,0.2832903,,1.156074,2,0.4438222,1.026182
PSB_1550,PSB_1550,car vehicle,5250,10023,,-1,-0.4088882,-0.1918427,1,0.4951164,0.3337559,,2,0.9040046,0.5255986,0.9502872
PSB_1210,PSB_1210,winged vehicle aircraft,5250,10462,,-1,-0.984961,-0.4089516,1,0.4304928,0.0189842,,2,1.415454,0.4279358,1.211447
PSB_1266,PSB_1266,winged vehicle aircraft,5250,9339,,-1,-0.7239778,-0.1280958,0.9999999,0.6660279,0.2413422,,2,1.390006,0.369438,1.027042
PSB_1340,PSB_1340,balloon vehicle aircraft,5250,10283,,-1,-0.605102,-0.6063194,1,0.1047142,0.1035905,,2,0.7098162,0.7099099,1.007811
PSB_1147,PSB_1147,winged vehicle aircraft,5250,10108,,-1,-0.8170866,-0.06890893,1,0.98157,0.4548584,,2,1.798657,0.5237674,1.884155
PSB_1800,PSB_1800,fireplace,5250,10451,,-0.7603233,-1,-0.1963938,1,0.6462483,0.8639199,,1.760323,1.646248,1.060314,3.072714
PSB_1383,PSB_1383,winged vehicle aircraft,5250,9381,,-0.9999841,-1,-0.2194986,1,0.9999843,0.2366527,,1.999984,1.999984,0.4561513,1.824576
PSB_1524,PSB_1524,car vehicle,5250,10480,,-1,-0.4165814,-0.2685248,0.9999999,0.4250855,0.4059054,,2,0.8416669,0.6744302,1.135291
PSB_1405,PSB_1405,winged vehicle aircraft,5250,7384,,-0.8002319,-1,-0.7811263,0.8157997,1,0.8333569,,1.616032,2,1.614483,5.218112
PSB_1654,PSB_1654,city,5250,8286,,-1,-0.6189383,-0.005963445,1,0.8895341,0.3559275,,2,1.508472,0.3618909,1.091805
PSB_1314,PSB_1314,helicopter aircraft,5250,9641,,-0.8677871,-1,-0.6644645,1,0.4418794,0.09357524,,1.867787,1.441879,0.7580397,2.041495
PSB_95,PSB_95,quadruped animal,5250,10496,,-1,-0.5642878,-0.325965,0.9999999,0.3694954,0.1443216,,2,0.9337832,0.4702866,0.8782914
PSB_1697,PSB_1697,geographic map,5250,10004,,-1,-0.8293388,-0.2132726,1,0.4244543,-0.04760247,,2,1.253793,0.1656701,0.4154321
PSB_85,PSB_85,snake animal,5250,10388,,-1,-0.635803,-0.604887,1,0.3786403,0.4714978,,2,1.014443,1.076385,2.183863
PSB_55,PSB_55,underwater creature animal,5250,9648,,-1,-0.6476996,-0.4071504,1,0.09639156,-0.07992661,,2,0.7440912,0.3272238,0.4869686
PSB_45,PSB_45,flying creature animal,5250,10488,,-1,-0.3764656,-0.2446488,1,0.5501425,0.2232051,,2,0.9266081,0.4678539,0.8670344
PSB_75,PSB_75,underwater creature animal,5250,10377,,-1,-0.6190008,-0.2901887,0.9999999,0.441994,0.2690643,,2,1.060995,0.559253,1.186729
PSB_65,PSB_65,underwater creature animal,5250,10360,,-0.8251452,-1,-0.6928179,0.9999999,0.1920896,0.05097902,,1.825145,1.19209,0.7437969,1.618306
PSB_15,PSB_15,arthropod animal,5250,10488,,-1,-0.4586939,-0.02389479,1,0.5818412,0.1257056,,2,1.040535,0.1496004,0.3113289
PSB_35,PSB_35,flying creature animal,5250,10496,,-0.8430007,-1,-0.7468297,0.9254519,1,0.5253409,,1.768453,2,1.272171,4.499547
PSB_25,PSB_25,arthropod animal,5250,10474,,-1,-0.9536822,-0.7868727,1,0.731232,0.309643,,2,1.684914,1.096516,3.695069
PSB_1275,PSB_1275,winged vehicle aircraft,5250,9584,,-0.5681367,-1,-0.1798733,0.5636585,1,0.1474314,,1.131795,2,0.3273047,0.7408838
PSB_941,PSB_941,table furniture,5250,10126,,-1,-0.9995489,-0.3526539,1,0.9957033,0.5473914,,2,1.995252,0.9000453,3.591635
PSB_1392,PSB_1392,winged vehicle aircraft,5250,8966,,-1,-0.4465716,-0.5768956,0.9999999,0.6901344,0.4867772,,2,1.136706,1.063673,2.418166
PSB_541,PSB_541,liquid container,5250,10432,,-0.8847038,-0.9929292,-1,1,0.6975592,0.6866577,,1.884704,1.690488,1.686658,5.373809
PSB_441,PSB_441,building,5250,6908,,-1,-0.8999705,-0.6292502,1,0.52514,0.3209318,,2,1.42511,0.950182,2.708229
PSB_741,PSB_741,wheel,5250,10411,,-1,-0.9729736,-0.9597186,1,0.8856497,0.8588872,,2,1.858623,1.818606,6.760206
PSB_641,PSB_641,musical instrument,5250,10284,,-1,-0.6164523,-0.3573421,1,0.02836013,-0.1535291,,2,0.6448124,0.203813,0.2628423
PSB_141,PSB_141,human,5250,8795,,-1,-0.3764923,-0.3417361,0.9999999,0.2386856,0.2451556,,2,0.6151779,0.5868917,0.7220855
PSB_1533,PSB_1533,car vehicle,5250,10088,,-1,-0.4554963,-0.3876122,1,0.3019438,0.1737556,,2,0.7574401,0.5613678,0.850405
PSB_341,PSB_341,head body part,5250,10196,,-1,-0.8429306,-0.8837175,0.9999999,0.5467066,0.7003636,,2,1.389637,1.584081,4.402596
PSB_241,PSB_241,human,5250,9320,,-0.9448453,-1,-0.4046056,1,0.581177,0.2021723,,1.944845,1.581177,0.6067779,1.86593
PSB_1628,PSB_1628,hat,5250,9827,,-1,-0.6737219,-0.7840244,1,0.8498713,0.8668357,,2,1.523593,1.65086,5.030478
PSB_1702,PSB_1702,chest,5250,9893,,-1,-0.402696,-0.9250777,1,0.9786658,0.4818728,,2,1.381362,1.40695,3.887015
PSB_1509,PSB_1509,car vehicle,5250,10105,,-1,-0.7208732,-0.4203461,0.9999999,0.3931539,0.3493714,,2,1.114027,0.7697175,1.714972
PSB_954,PSB_954,cabinet furniture,5250,9549,,-0.9998733,-1,-0.4909958,0.7790414,0.7203717,1,,1.778915,1.720372,1.490996,4.563035
PSB_854,PSB_854,shelves furniture,5250,9988,,-0.9962246,-1,-0.1121734,0.9946404,1,0.1956761,,1.990865,2,0.3078495,1.225774
PSB_554,PSB_554,display device,5250,10411,,-1,-0.9421329,-0.8737995,1,0.7361599,0.7681041,,2,1.678293,1.641904,5.51119
PSB_454,PSB_454,building,5250,9718,,-1,-0.6879151,-0.6927288,1,0.3579551,0.1945279,,2,1.04587,0.8872567,1.855911
PSB_654,PSB_654,gun,5250,10460,,-1,-0.6724837,-0.3333668,1,0.3652171,-0.1646525,,2,1.037701,0.1687143,0.35015
PSB_920,PSB_920,table furniture,5250,9677,,-0.9929723,-1,-0.2360311,1,0.9922497,0.8484911,,1.992972,1.99225,1.084522,4.306094
PSB_154,PSB_154,human,5250,10157,,-1,-0.3046774,-0.1656339,1,0.2952348,0.2222253,,2,0.5999122,0.3878592,0.4653629
PSB_1663,PSB_1663,city,5250,8005,,-1,-0.78829,-0.254961,1,0.8778955,0.783331,,2,1.666185,1.038292,3.459974
PSB_354,PSB_354,head body part,5250,10479,,-1,-0.6126704,-0.5432568,1,0.8455486,0.4868648,,2,1.458219,1.030122,3.004286
PSB_520,PSB_520,mailbox,5250,10336,,-1,-0.9864399,-0.6987098,1,0.01848352,-0.4663764,,2,1.004923,0.2323334,0.4669545
PSB_254,PSB_254,human,5250,9939,,-1,-0.8598648,-0.3264024,1,0.5045624,-0.02229995,,2,1.364427,0.3041025,0.8298513
PSB_420,PSB_420,building,5250,9246,,-1,-0.8765363,-0.5006561,1,0.4863552,0.3010355,,2,1.362891,0.8016917,2.185237
PSB_720,PSB_720,blade,5250,10388,,-1,-0.6308471,-0.5683841,1,-0.3696246,-0.4377671,,2,0.2612225,0.130617,0.0682402
PSB_620,PSB_620,lamp,5250,10390,,-1,-0.2755905,-0.268219,1,-0.06641901,-0.07608813,,2,0.2091715,0.1921309,0.0803766
PSB_120,PSB_120,human,5250,10106,,-1,-0.3605212,-0.325996,0.9999999,0.1543753,0.08892822,,2,0.5148965,0.4149242,0.4272861
PSB_1323,PSB_1323,helicopter aircraft,5250,7992,,-1,-0.4466804,-0.9372512,1,0.6270937,0.6887172,,2,1.073774,1.625968,3.491846
PSB_320,PSB_320,head body part,5250,10090,,-1,-0.680684,-0.3098664,1,0.644551,0.5513449,,2,1.325235,0.8612113,2.282614
PSB_220,PSB_220,human,5250,10180,,-0.8768938,-1,-0.29592,1,0.7832116,0.07857716,,1.876894,1.783212,0.3744972,1.253404
PSB_1544,PSB_1544,car vehicle,5250,5190,,-1,-0.7906209,-0.5312526,1,0.1562473,-0.04700768,,2,0.9468682,0.4842449,0.9170323
PSB_1587,PSB_1587,car vehicle,5250,9968,,-1,-0.3307899,-0.3218712,1,0.6266936,0.3154863,,2,0.9574835,0.6373575,1.220519
PSB_1379,PSB_1379,winged vehicle aircraft,5250,10070,,-0.9981422,-1,-0.07359123,1,0.9956015,0.1150275,,1.998142,1.995601,0.1886187,0.7521164
PSB_1030,PSB_1030,plant,5250,9335,,-0.5208029,-1,-0.8646356,1,0.9595762,0.8864158,,1.520803,1.959576,1.751051,5.218359
PSB_1637,PSB_1637,hat,5250,10496,,-1,-0.8727895,-0.7036948,1,0.6780374,0.6376125,,2,1.550827,1.341307,4.160271
PSB_1711,PSB_1711,door,5250,10011,,-1,-0.05479205,0.1993968,1,0.5936967,0.319322,,2,0.6484888,0.1199252,0.1555403
PSB_1518,PSB_1518,car vehicle,5250,10113,,-1,-0.3838079,-0.1993425,1,0.419749,0.4239615,,2,0.8035569,0.623304,1.001721
PSB_1672,PSB_1672,sign,5250,10015,,-1,-0.4951143,-0.3139825,0.9999999,0.4666008,-0.1209919,,2,0.9617151,0.1929906,0.3712039
PSB_917,PSB_917,table furniture,5250,10480,,-1,-0.6920826,-0.3965857,1,0.6757954,0.4392247,,2,1.367878,0.8358104,2.286573
PSB_517,PSB_517,mailbox,5250,10472,,-0.9910049,-1,-0.6608459,1,-0.2204546,-0.4283093,,1.991005,0.7795454,0.2325366,0.3609151
PSB_417,PSB_417,building,5250,10364,,-1,-0.8947643,-0.4403768,1,0.4684218,0.1400021,,2,1.363186,0.5803789,1.582329
PSB_717,PSB_717,blade,5250,10001,,-1,-0.8000677,-0.6953347,1,-0.5104509,-0.6347014,,2,0.2896168,0.0606333,0.03512085
PSB_617,PSB_617,lamp,5250,10409,,-1,-0.5891253,-0.5924568,0.9999999,0.2150022,0.2151805,,2,0.8041275,0.8076373,1.298887
PSB_117,PSB_117,skeleton body part,5250,10026,,-1,-0.3654702,-0.2671129,1,0.04096925,0.02397943,,2,0.4064395,0.2910923,0.2366228
PSB_1767,PSB_1767,display device,5250,10397,,-1,-0.8148599,-0.4057358,0.9718609,1,0.5795578,,1.971861,1.81486,0.9852936,3.526022
PSB_317,PSB_317,head body part,5250,10272,,-1,-0.8785061,-0.602312,0.9999999,0.8755831,0.8687671,,2,1.754089,1.471079,5.160808
